RTO4_ID,G_SD_exp,G_SD_stat,GX_SD_exp,GX_SD_trans,GX_SD_stat,X_SD_exp,X_SD_stat,A_SD_exp,A_SD_stat,C_SD_exp,C_SD_stat
14013,0.19766656,0,0,0,0,0,0,0,0,1.510207109,0.865323478
14014,5.166814467,0,7.113551425,0,0,0,0,0,0,0,0
14015,0.948790172,1.649721972,0.814292469,1.858921554,2.710604345,1.762756899,1.569296841,2.120298276,2.498982341,1.917768835,1.521041632
14020,0.188628649,0.179255173,0.402401602,0.18083012,0,0,0,0.192981542,0.189807699,0,0
14022,28.96493957,36.05528631,32.59617761,34.25252169,32.19625544,21.69151418,34.50746878,14.31326157,21.28618553,39.8994135,40.76494066
14023,1.143410671,7.040294123,0.204847479,6.145784532,9.058694052,1.94012873,6.234036383,3.082414068,6.301104403,4.467471496,2.807687533
14024,1.726415559,0.559722744,1.830126519,1.856416876,2.222625089,2.746756272,1.973706268,1.92981009,1.729143253,4.489493563,1.764064427
14027,1.947912001,3.263777323,5.285378254,5.951732366,3.835754798,5.891507967,5.125735826,5.994143979,4.979217348,0.64046819,0.85442743
14031,0.18060092,0.542824301,0.203084457,0.364620697,1.420238599,0.388224169,0.383871801,0.19251022,0.568366466,0,0.442310057
14032,0.98671272,1.514184094,0.203508386,1.128398241,0.705149287,0.985018529,0.788300754,0.773292688,0.770031059,0.209220459,0
14033,0.581761186,0.335899076,0.80576191,0.189768808,0.191623994,0.77595228,0,0.576179482,0,0.209220459,0
14035,0.791246742,2.312889211,0,2.598473129,2.933739864,1.174737467,1.378646528,0.38281518,2.877511141,0.209220459,0
14036,0,0,0,0.189313029,0.19289111,0,0,0,0,0,0
14037,11.46132274,7.99233179,12.78923398,8.73599038,8.236850734,10.32104598,9.445066617,7.13975552,7.833817782,9.806690486,12.42635968
14038,4.79720646,2.703265045,4.448202115,2.420554875,2.355346763,5.657607951,4.167310202,5.416907517,3.637018352,3.84205644,3.048090732
14039,0.773224221,0.335899076,0.203084457,0.366378886,0,0.976828034,1.18542504,0.576179482,0.764589118,0,0
14041,0,0,0,0,0,0.389675276,0,0.193364302,0,0,0
14042,0.559427057,0.540258558,0.204847479,0.550169463,0.711395006,0.587584708,0.598807022,0.386973618,0.580824386,0,0
14043,0.188628649,0.188312238,0.406592844,0.739075305,0.738505569,0.199906468,0.590345774,0.774870173,0.384727272,0.220910356,0.442310057
14044,0.594823884,0.728955153,0.609343098,0.556566648,0.180258207,0.199906468,0,0.190304961,0.568366466,0.420867321,0
14045,0.950757234,1.451386969,1.017698964,0.934773752,0.929849332,1.758427845,1.197633572,1.162199777,1.918554454,0.41821666,0.211526017
14046,1.333841679,2.182752509,1.418439435,1.290048574,0,1.175806494,0,0.776352029,0,0.421497944,0
14048,1.534879437,0.185279653,1.227974887,1.116478605,0.717640724,0.395868736,0.195435043,0,0.189206673,1.073431773,0.224375669
14050,0,0,0,0,0,0,0,0,0,0.212277485,0
14051,0.18060092,0,0,0.183790577,0.173732258,0.189768808,0,0.383286503,0,0,0
14052,0,0.34592184,0,0.556147694,1.281008154,0.398835057,1.381146939,0.770260121,1.52603016,0.211646862,0
14053,0.581761186,0.540258558,0.406168914,0.18083012,0,0,0,0,0,0,0
14054,0.201691347,0,0,0,0,0,0,0,0,0,0
14055,0.382292267,0.901646299,0.197656014,1.10410319,1.062553828,0.796650958,2.199445637,2.317889871,4.178089386,2.554699796,0.429460406
14056,0.397157325,0.169232409,0.203508386,0,0.560674552,0,0.198705571,0,0,0.211646862,0.435901686
14057,3.066154156,3.612878262,2.844723367,4.263770196,4.359361517,3.723478716,4.147210276,3.667989815,4.399907893,3.203121994,3.710603034
14058,4.993702405,3.731092651,4.883235576,3.525071018,3.995431028,4.461055683,2.910563327,2.703328084,2.493089425,3.418274397,3.697014739
14059,0.18060092,0.550166822,0.60601188,0.18083012,0.369050558,0.77200808,0.762246499,1.15566332,0.391346753,0.41821666,0
14060,0.19766656,0.722079474,0,0,0,0.794703793,1.409317792,0.579866597,0.567890979,0,0
14061,7.917811991,8.657606605,6.305921392,10.06603152,10.25947369,8.370129613,7.669833112,9.46411396,7.662059994,11.76411204,11.3001367
14062,0.382292267,0.671798151,0,0.18083012,0,0,0,0,0,0,0.211140241
14063,2.28420069,4.083734978,1.224872771,3.709708227,3.798441158,2.340960822,3.329588595,2.903029308,2.102319186,0.220910356,0.211140241
14064,2.865728356,3.456161656,3.258386214,3.907996769,3.843004582,3.708433419,4.327459622,2.125823232,2.675405658,3.628355827,5.440131274
14065,3.592134977,3.623565021,4.674951778,5.213472633,4.208360833,3.676195845,4.753615329,4.43844947,4.979233931,2.127443899,1.73900893
14067,0,0.873664596,0,4.107314777,6.03621614,2.164819095,3.717594143,2.902716407,4.193539876,0.208996201,0.422666258
14068,4.029393586,1.810323468,4.477722902,2.971157782,3.659332299,3.914037288,4.878041428,5.030902316,4.791651144,6.8130011,6.311896032
14069,0.18060092,0.354512062,0,0.564630603,0.72430814,1.175806494,1.182154512,0.19251022,0.196097113,0,0.221650513
14070,34.4500683,30.68894979,29.08313102,31.78462889,35.78251927,24.6024285,29.06543588,25.09101528,18.15943813,28.15852239,21.7638296
14072,0.562893187,0.35194632,0.206941496,0.556646299,0,0,0.393853758,0.773292688,0.392194227,0,0
14076,1.726740696,1.419947634,1.427724917,1.119915331,1.249337984,0.78154994,0.777725559,1.157302594,1.535221203,0.642184042,1.303531634
14077,2.86982623,5.009393077,4.682901376,8.191915623,6.980699139,8.198322554,5.684972635,11.00400542,9.397919126,4.256231,1.514633261
14078,5.539435019,4.923129027,5.511796922,3.722120466,4.184503609,4.117001226,4.323764413,4.644583246,4.791505724,4.479792016,3.706919819
14079,3.068051447,3.174402492,1.834639799,2.234715398,3.075960596,2.330391212,0.790514309,3.870164688,0.95269724,0.209220459,0
14080,19.93643429,15.63570568,21.53424176,17.52030249,15.64786221,19.96920818,17.71489974,17.57647963,15.88935326,18.98565113,17.61574999
14081,1.726740696,0.335899076,2.238906314,0.739075305,0.366623368,2.348344572,0.598807022,1.542836472,0.378558767,4.483265869,1.522528514
14082,0,0.893056077,0.61353434,1.125417292,0.366623368,0.778918602,0.79753212,0.96665699,0.574264012,0,0
14085,1.350673799,1.825477717,0.613110411,2.604430869,2.907050998,0.986965694,2.347041926,1.930350268,2.663920751,3.640125651,3.929814311
14086,1.355942288,1.636666622,0.407830045,1.684873471,0.531417029,1.544733222,1.558721646,1.9263062,2.86586886,0.417992403,0
14087,14.05012362,10.05882675,15.8828194,5.039144407,9.151550172,9.395942414,8.415972952,9.668713334,10.7479862,18.13389053,24.69285359
14088,3.870823505,3.942752858,2.842307313,5.199965876,3.635194844,4.297389248,4.733541439,4.826502476,4.791259276,2.142689604,2.838871185
14090,1.140629586,0.169232409,1.625380931,0.558245186,0.359955953,0.588603865,0.195435043,1.351049656,0.379615398,0,0
14092,0,0,0.808994445,0.556894184,0.191623994,0.779896481,0.189187349,0.576807256,0.573933946,0,0
14093,111.6238611,98.3185563,110.2506148,91.642295,88.65894215,102.9601527,100.0798298,93.10754027,87.1179895,103.4503995,101.2151542
14094,1.355942288,0,1.028323539,0.547209006,0.179977976,0.200925625,0,0.774870173,0.379014372,0,0.217934388
14095,13.0445429,13.18686037,11.39372155,11.53998714,10.7798642,10.93521622,12.20791733,10.24447307,10.52402658,10.88100718,10.2340637
14096,3.659807425,1.061437287,4.674620784,0.379081837,0.177426564,0.783546976,0.576329678,0.196014109,0,3.210139167,3.254671773
14098,0,0,0,0,0,0.195962267,0,0,0,0,0
14100,2.300777444,2.521528979,1.625604285,2.424811742,3.296264473,1.549223351,1.792000465,0.770616106,1.540266646,0.849464391,0.431761171
14101,0,0,0,0,0,0,0,0.190304961,0,0,0
14102,2.103041113,3.398496016,3.450837139,5.76490168,5.85713525,2.554605575,0.984486387,1.738406034,0.574138473,0,0
14103,13.61726618,11.65709351,12.80862143,12.28943636,10.99004737,11.36077957,9.793287833,13.15619688,12.65771362,8.08548469,9.105011135
14104,17.89644055,9.388420452,19.74147157,7.424300167,7.701717425,13.15093325,9.463777151,12.5588622,9.563746706,13.89307923,11.74891637
14105,0,0.552732565,0.609343098,1.116478605,0.726859552,0.590600901,0.39416014,0.773292688,0.582001926,1.063051363,1.085211469
14106,2.297008022,1.978393026,2.851168866,2.412855281,2.359306758,0.985018529,0.589595183,1.739573985,0.385057339,0.854055161,1.32009741
14107,36.50272061,38.57003218,34.03256889,43.22677379,41.60392373,35.79135973,36.09654048,36.52759866,41.12162217,40.60389514,45.47979465
14108,18.08574463,18.89108808,18.73174296,20.29757917,20.27968725,27.80130088,24.30213582,25.50303903,21.42887373,38.03779652,35.27575846
14110,13.25026533,18.9927814,10.36913359,14.704638,19.87782153,9.373988029,21.99637941,15.65330263,23.17449496,11.09186154,14.15100047
14111,0.775424804,0.741044803,0.812851484,0.732757772,0.372869087,0.97882507,0,0.583370487,0.384456313,0,0
14112,0.757093616,0.188312238,1.618514711,0,0,0.385731075,0,0.57882929,0,0,0
14113,1.356175809,1.618168136,1.436577514,2.976332207,2.941691574,1.956387148,2.371346362,2.118633195,2.499504378,1.282427975,0.429460406
14114,0,0,0,0,0.177426564,0,0,0,0.189807699,0,0
14117,2.099341463,1.6302898,2.034973998,3.351173512,3.257205689,1.37269677,1.786922372,1.162854325,1.925841391,0.420643063,1.743149444
14121,24.57102831,21.25484863,21.97702388,19.53703918,20.34507741,23.85876644,18.86803501,23.17500494,18.0208772,17.74418943,16.13114305
14122,0,0,0,0,0,0,0,0,0,3.226950303,2.375501971
14126,26.15045594,23.80329992,23.40110906,19.11786192,19.74130323,19.59514565,19.83263559,18.14223604,18.19198412,20.88198472,15.45749886
14127,0.966254036,0.552847065,1.208163512,1.116022826,0.922177852,0.59679436,0,0.193992076,0,0,0.220620931
14128,7.087828679,7.220552336,5.897600113,7.245205901,7.126177939,6.062140409,8.239483907,6.558249648,6.900326176,3.214811891,3.707916492
14131,3.620366024,3.456161656,3.449977115,0.9292513,0.726579321,3.521257446,3.71761367,3.480717421,2.67648217,0.208996201,0
14132,3.449058381,5.80736588,5.280237262,6.855461289,4.705558916,5.87470362,6.699823904,6.371789221,6.326455968,2.576587995,5.423565499
14133,0.385663465,0.348487582,0.203084457,0.739482493,0.351158822,0.778918602,0.79753212,0.766484443,1.155539373,0.211646862,0.662930988
14135,0,0,0,0,0,0,0,0,0,0,0.221650513
14136,0.18060092,0,0,0,0,0,0,0,0,0,0
14138,0.952559594,1.598735964,0.609343098,1.300269182,0.741919645,0.199906468,0.78205306,0.9631531,1.141903913,0.641098813,0.211140241
14139,0,0,0,0,0,0,0,0.193992076,0,0,0
14140,0.382292267,0.166666667,0.203084457,0.368057424,0,0,0.189187349,0.581505871,0.189477632,0,0
14142,0,0,0,0,0,0,0,0,0,0.212277485,0.221650513
14146,0,0,0,0,0,0,0,0,0,0.209220459,0
14147,2.165498373,1.265370618,3.261287754,1.4913404,0.711395006,1.348770954,0.994774727,0.771366284,1.337279092,0.208996201,1.293754301
14148,1.526851708,1.05797855,0.605486059,0.371097532,0.191623994,0.195962267,0.394140614,0.771994057,1.155810332,0.869332554,0
14150,0,0,0,0,0,0,0,0.192981542,0,0,0
14153,13.26395977,17.7659296,13.63647429,15.78422648,14.39216403,14.27812118,17.10322585,16.60807,17.58885274,13.49046437,14.18185914
14155,0.201691347,0,0,0,0,0,0,0.190304961,0,0,0
14156,0.188628649,0.185279653,0.203508386,0,0,0.385731075,0.383871801,0,0.189477632,0,0
14158,3.630616181,3.072661501,3.874711246,3.724753388,2.545530453,3.71972848,2.171851146,3.284991409,2.115319024,3.427768239,4.588004611
14159,0,0.195187917,0,0,0,0,0,0,0,0,0
14160,3.286553069,4.326253014,4.057705834,6.880448237,7.857874692,3.723088248,2.936291673,4.64727517,6.116844303,1.720512797,1.523486572
14161,4.810013793,3.539789623,3.662554046,2.98137839,4.548434099,3.121582754,3.500738729,3.085290185,2.485868918,3.207488506,2.169498917
14162,35.10160524,33.97062885,35.97985759,34.25903547,35.70117298,31.12060773,37.61022282,22.98651101,23.56620175,33.17610629,27.93252369
14165,0,0.188312238,0,0,0,0,0,0,0,0,0
14167,2.496571874,2.503881692,2.442482006,3.902109956,1.628594256,2.359166406,1.969417819,3.082597294,1.912661537,2.347675392,1.290329116
14168,0,0.703466487,0.197656014,1.500199437,0.357684771,0.983071364,0.979701658,0.778374063,0.76419262,0.417992403,0.211140241
14169,0,0.166666667,0,0,0.179977976,0,0,0,0,0,0
14170,0,0.166666667,0,0,0,0,0,0,0,0,0
14174,34.94990543,37.54969176,32.58079232,34.62752546,38.98647139,22.87832059,23.94103087,16.0561017,15.52134286,22.42568797,20.22903512
